title,url,date,snippet
#EndSARS: Protesters in Osogbo observe jumaat on express road,https://www.vanguardngr.com/2020/10/endsars-protesters-in-osogbo-observe-jumaat-on-express-road/,16-Oct-20,
#ENDSARS: Time to allow Police to unionize – Aremu,https://www.vanguardngr.com/2020/10/endsars-time-to-allow-police-to-unionize-aremu/,16-Oct-20,
#EndSARS: Protesters in Anambra demand release of arrested brothers in Awkuzu SARS custody (VIDEO),https://www.vanguardngr.com/2020/10/endsars-protesters-in-anambra-demand-release-of-arrested-brothers-in-awkuzu-sars-custody-video/,16-Oct-20,
Let’s demand an end to killings in North – Coalition tells #ENDSARS protesters,https://www.vanguardngr.com/2020/10/lets-demand-an-end-to-killings-in-north-coalition-tells-endsars-protesters/,16-Oct-20,
Bloody protest in Benin as thugs attack #EndSARS protesters,https://www.vanguardngr.com/2020/10/bloody-protest-in-benin-as-thugs-attack-endsars-protesters/,16-Oct-20,"Protest in Benin has gone awry as thugs attack protesters resulting in a bloody encounter. According to report, at least, one person has been reported dead. Reactions have flooded the social media in criticism of the attack on peaceful protest, as Nigerians call on the Edo State governor, Godwin Obaseki, for intervention. Reacting to the […]"
"Clash: Protect #EndSARS protesters, ensure noting happens to them – Obaseki orders Police",https://www.vanguardngr.com/2020/10/clash-protect-endsars-protesters-ensure-noting-happens-to-them-obaseki-orders-police/,16-Oct-20,"By Nwafor Sunday Following the death of two persons killed in a clash between thugs and #ENDSARS protesters in Benin City, Edo state governor, Godwin Obaseki has ordered Police officers in the state to move to various streets and ensure the safety of those protesting. Disclosing this via his twitter handle, Obaseki who was recently […]"
VIDEO: MC Oluomo denies sending thugs to attack #EndSARS Protesters in Lagos,https://www.vanguardngr.com/2020/10/video-mc-oluomo-denies-sending-thugs-to-attack-endsars-protesters-in-lagos/,16-Oct-20,"Idowu Bankole The Lagos state chairman of the National union of road transport workers, MC Oluomo has recently denied sending thugs to attack #EndSARS protesters in Lagos. Recall Vanguard had reported how #EndSARS protesters, protesting peacefully around Alausa, Lagos were attacked by hoodlums believed to have been sponsored to disrupt the peaceful protest aimed at […]"
"Protesters in Abuja ignore ban, embark on #ENDSARS campaign",https://www.vanguardngr.com/2020/10/protesters-in-abuja-ignore-ban-embark-on-endsars-campaign/,16-Oct-20,
#EndSARS: Gov Ugwuanyi addresses protesters,https://www.vanguardngr.com/2020/10/endsars-gov-ugwuanyi-addresses-protesters/,16-Oct-20,
PHOTOS: #ENDSARS protests ongoing at Lekki tollgate,https://www.vanguardngr.com/2020/10/photos-endsars-protests-ongoing-at-lekki-tollgate/,16-Oct-20,
"#EndSARS protest turns party in Magboro, Lagos (VIDEO)",https://www.vanguardngr.com/2020/10/endsars-protest-turns-party-in-magboro-lagos-video/,16-Oct-20,
PHOTOS: Man describes encounter with thugs who disrupted #ENDSARS protest,https://www.vanguardngr.com/2020/10/photos-man-describes-encounter-with-thugs-who-disrupted-endsars-protest/,16-Oct-20,
#ENDSARS protesters return to Ughelli streets,https://www.vanguardngr.com/2020/10/endsars-protesters-resume-protest-in-ughelli-after-deaths/,16-Oct-20,
"EndSARS: Make varsity, poly certificates minimum entry into Police — Don",https://www.vanguardngr.com/2020/10/endsars-make-varsity-poly-certificates-minimum-entry-into-police-don/,16-Oct-20,
#EndSARS: Man narrates harrowing experience in Awkuzu SARS cell,https://www.vanguardngr.com/2020/10/endsars-man-narrates-harrowing-experience-in-sars-cell-awkuzu/,16-Oct-20,"A twitter user Chijioke Eruchalu, with the handle @mr cjayerus, yesterday penned down a nerve-racking experience his friend Bonaventure Chokwebundu Mokwe, had with the operatives of the Special Anti-Robbery Squad, SARS, in Anambra State. In not less than a twenty-five paragraph story, Chijoke chronologically suffused Mokwe’s experience at SARS cell in Awkuzu on his twitter […]"
"#EndSARS: Youths protest crazy bill, SARS in Lagos (VIDEO)",https://www.vanguardngr.com/2020/10/endsars-youths-protest-crazy-bill-sars-in-lagos-video/,16-Oct-20,
"Stop politicizing #EndSARS protests, Lagos APC warns PDP",https://www.vanguardngr.com/2020/10/stop-politicizing-endsars-protests-lagos-apc-warns-pdp/,16-Oct-20,
Photos: #EndSARS protesters at IJU Ishaga round about Lagos,https://www.vanguardngr.com/2020/10/photos-endsars-protesters-at-iju-ishaga-round-about-lagos/,16-Oct-20,
PHOTOS: #EndSARS protests cause gridlock at Magboro,https://www.vanguardngr.com/2020/10/photos-endsars-protests-cause-gridlock-at-magboro/,16-Oct-20,
Politicising #EndSARS protests irresponsible — Lagos APC to PDP,https://www.vanguardngr.com/2020/10/politicising-endsars-protests-irresponsible-lagos-apc-to-pdp/,16-Oct-20,
#EndSARS: Reckless driving kills two at Alagbado Lagos,https://www.vanguardngr.com/2020/10/endsars-reckless-driving-kills-two-at-alagbado-lagos/,16-Oct-20,
"Fish out attackers of Lagos #EndSARS protesters, PDP charges Sanwo-Olu",https://www.vanguardngr.com/2020/10/fish-out-attackers-of-lagos-endsars-protesters-pdp-charges-sanwo-olu/,16-Oct-20,"The Peoples Democratic Party (PDP), Lagos State Chapter, has charged Gov. Babajde Sanwo-Olu to fish out all the attackers of the #ENDSARS protesters in the state. The Lagos PDP, in a statement on Thursday by its Spokesman, Taofik Gani, urged Sanwo-Olu to ensure no such attack occurs anymore. ” The governor should come out […]"
Twitter creates #EndSARS emoji in solidarity for Nigerian youths’ protest,https://www.vanguardngr.com/2020/10/twitter-creates-endsars-emoji-in-solidarity-for-nigerian-youths-protest/,16-Oct-20,
"#EndSARS: Take charge of Police tactical units, NEC tells govs",https://www.vanguardngr.com/2020/10/endsars-take-charge-of-police-tactical-units-nec-tells-govs/,16-Oct-20,
Gunfire in Lagos as thugs attack #EndSARS protesters,https://www.vanguardngr.com/2020/10/gunfire-in-lagos-as-thugs-attack-endsars-protesters/,16-Oct-20,
#ENDSARS: Have our children gone mad?,https://www.vanguardngr.com/2020/10/endsars-have-our-children-gone-mad/,16-Oct-20,
"ASUU strike boosting EndSARS protests, FG laments",https://www.vanguardngr.com/2020/10/asuu-strike-boosting-endsars-protests-fg-laments-2/,16-Oct-20,
#ENDSARS: NEC directs governors to set up judicial panels of inquiry,https://www.vanguardngr.com/2020/10/endsars-nec-directs-governors-to-set-up-judicial-panels-of-inquiry/,16-Oct-20,"Tells States Chief Executives to interface with protesters States to set up victims support fund By Johnbosco Agbakwuru – Abuja The National Economic Council, NEC, on Thursday, directed the immediate establishment of State-based Judicial Panels of Inquiry to investigate complaints of police brutality or related extrajudicial killings with a view to delivering justice for all […]"
COVID-19: NCDC advises EndSARS protesters to be mindful of virus,https://www.vanguardngr.com/2020/10/covid-19-ncdc-advises-endsars-protesters-to-be-mindful-of-virus/,16-Oct-20,
"EndSars Protest: Primero, LBSL debunk video of thugs using BRT buses",https://www.vanguardngr.com/2020/10/endsars-protest-primero-lbsl-debunk-video-of-thugs-using-brt-buses/,15-Oct-20,
"Kwara gov, AbdulRazaq, walks with ENDSARS protesters, urges calm",https://www.vanguardngr.com/2020/10/kwara-gov-abdulrazaq-walks-with-endsars-protesters-urges-calm/,15-Oct-20,
"Sanwo-Olu sets up 7 man panel of inquiry, restitution for victims of #EndSARS, related abuses",https://www.vanguardngr.com/2020/10/sanwo-olu-sets-up-7-man-panel-of-inquiry-restitution-for-victims-of-endsars-related-abuses/,15-Oct-20,"By Olasunkanmi Akoni The Lagos State Government has inaugurated a 7-member Judicial Panel of Enquiry and Restitution for Victims of SARS Related Abuses in the State. Sanwo-Olu disclosed this on Thursday while briefing State House Correspondents in Lagos House, Marina. He said the demands of the #EndSARS protesters were now being met by the government, […]"
"#EndSARS protest: Policemen involved in Surulere killing identified, under orderly trial – Sanwo-Olu",https://www.vanguardngr.com/2020/10/endsars-protest-policemen-involved-in-surulere-killing-identified-under-orderly-trial-sanwo-olu/,15-Oct-20,"Lagos State Governor, Babajide Sanwo-Olu on Thursday, revealed the identities of suspected police officers involved in the death of one Ikechukwu Iloamauzor, 55 during"
"VIDEO: Huge crowd of #ENDSARS Protesters at Ago, Okota",https://www.vanguardngr.com/2020/10/video-huge-crowd-of-endsars-protesters-at-ago-okota/,15-Oct-20,"#ENDSARS protesters on Thursday at Ago, Okota, Lagos state Vanguard"
"ASUU strike boosting EndSARS protests, FG laments",https://www.vanguardngr.com/2020/10/asuu-strike-boosting-endsars-protests-fg-laments/,15-Oct-20,
"#ENDSARS protest beyond police brutality, it’s manifestation of years of anger – Bishop Kwakpovwe",https://www.vanguardngr.com/2020/10/endsars-protest-beyond-police-brutality-its-manifestation-of-years-of-anger-bishop-kwakpovwe/,15-Oct-20,
"YPP supports EndSARS campaign, seeks larger political, economic reforms",https://www.vanguardngr.com/2020/10/ypp-supports-endsars-campaign-seeks-larger-political-economic-reforms/,15-Oct-20,
"#ENDSARS protest, a reflection of distortions in our polity — Bode George",https://www.vanguardngr.com/2020/10/endsars-protest-a-reflection-of-distortions-in-our-polity-bode-george/,15-Oct-20,
#EndSARS: PFN restates its call for restructuring,https://www.vanguardngr.com/2020/10/endsars-pfn-restates-its-call-for-restructuring-2/,15-Oct-20,
#EndSARS: PFN restates its call for restructuring,https://www.vanguardngr.com/2020/10/endsars-pfn-restates-its-call-for-restructuring/,15-Oct-20,
"ENDSARS: Convene meeting of all stakeholders now, governors tell IGP",https://www.vanguardngr.com/2020/10/endsars-convene-meeting-of-all-stakeholders-now-governors-tell-igp/,15-Oct-20,"By Henry Umoru – Abuja The thirty-six state governors under the aegis of the Nigeria Governors’ Forum, NGF have thrown their weights behind the scrapping of the notorious  Federal Special Anti-Robbery Squad (FSARS) by the Inspector General of Police, IGP, Mohammed Adamu following instructions from President Muhammadu Buhari. The Governors who unanimously supported the Inspector General of […]"
"#ENDSARS: We need comprehensive Police reform, Secondus",https://www.vanguardngr.com/2020/10/endsars-we-need-comprehensive-police-reform-secondus-2/,15-Oct-20,"By Henry Umoru THE National leadership of the Peoples Democratic Party, PDP, has called on President Muhammadu Buhari to as a matter of urgency, carry out a comprehensive police reform and not only the scrapping of the notorious  Federal Special Anti-Robbery Squad (FSARS). Speaking with Journalists yesterday in Abuja after a closed door session between […]"
"Consider release of arrested protesters, sack of Nwafor done, Obiano tells #ENDSARS protesters",https://www.vanguardngr.com/2020/10/consider-release-of-arrested-protesters-sack-of-nwafor-done-obiano-tells-endsars-protesters/,15-Oct-20,
ENDSARS: We need Comprehensive Police Reform – Secondus,https://www.vanguardngr.com/2020/10/endsars-we-need-comprehensive-police-reform-secondus/,15-Oct-20,
ENDSARS protesters shut down Lagos/Ibadan expressway as Femi Kuti joins,https://www.vanguardngr.com/2020/10/endsars-protesters-shut-down-lagos-ibadan-expressway-as-femi-kuti-joins/,15-Oct-20,"By Bose Adelaja Star artists like the Afro Beats musician Femi Anikukapo-Kuti joined the ENDSARS protest in Ikeja Lagos State just as the protesters shut down Lagos/Ibadan Expressway thereby preventing vehicular movement in the axis. The musician who joined the protests at about 1.30 pm assured them of the support of Nigerian youths. Meanwhile, many […]"
#EndSARS: NASS will push for implementation of protesters’ demands,https://www.vanguardngr.com/2020/10/endsars-nass-will-push-for-implementation-of-protesters-demands/,15-Oct-20,
#EndSARS: Adamu Garba threatens to sue Twitter CEO if…,https://www.vanguardngr.com/2020/10/endsars-adamu-garba-threatens-to-sue-twitter-ceo-if/,15-Oct-20,
#EndSARS: Govt only scratched surface of the problem by renaming SARS as SWAT ― Falana,https://www.vanguardngr.com/2020/10/endsars-govt-only-scratched-surface-of-the-problem-by-renaming-sars-as-swat-%e2%80%95-falana/,15-Oct-20,
"#ENDSARS: Obiano fires former OC SARS Awkuzu, CSP Nwafor as security aide",https://www.vanguardngr.com/2020/10/endsars-obiano-fires-former-oc-sars-awkuzu-csp-nwafor-as-security-aide/,15-Oct-20,
#ENDSARS: Keyamo loses Driver,https://www.vanguardngr.com/2020/10/endsars-keyamo-loses-driver/,15-Oct-20,"The Minister of State, Labour and Employment, Festus Keyamo, SAN, has announced the death of his driver late Yohanna Shankuk. Late Shankuk died yesterday as a result of #ENDSARS protest that rocked Abuja yesterday. Narrating the incident Keyamo said: “I regret to announce that my driver, Mr. Yohanna Shankuk, died yesterday in Abuja as a […]"
Photo: #ENDSARS protesters occupy Oyo govt house,https://www.vanguardngr.com/2020/10/photo-endsars-protesters-occupy-oyo-govt-house/,15-Oct-20,
#EndSARS protest rocks Abakaliki as protesters insist on Umahi addressing them,https://www.vanguardngr.com/2020/10/endsars-protest-rocks-abakaliki-as-protesters-insist-on-umahi-addressing-them/,15-Oct-20,
Breaking: #ENDSARS Protesters hold National Assembly down,https://www.vanguardngr.com/2020/10/breaking-endsars-protesters-hold-national-assembly-down/,15-Oct-20,
#EndSARS: Hoodlums disperse protesters in Osun (VIDEO),https://www.vanguardngr.com/2020/10/endsars-hoodlums-disperse-protesters-in-osun-video/,15-Oct-20,
#EndSARS: Lagos govt debunks report of sponsoring thugs against protesters,https://www.vanguardngr.com/2020/10/endsars-lagos-govt-debunks-report-of-sponsoring-thugs-against-protesters/,15-Oct-20,
VIDEO: Shawn Stockman of Boys II Men joins #EndSars movement,https://www.vanguardngr.com/2020/10/video-shawn-stockman-of-boys-ii-men-joins-endsars-movement/,15-Oct-20,
#ENDSARS Protest: Police recover missing AK47 in Ughelli,https://www.vanguardngr.com/2020/10/endsars-protest-police-recover-missing-ak47-in-ughelli/,15-Oct-20,
"Police Brutality: Your grievances noted, Gbajabiamila tells #EndSARS agitators",https://www.vanguardngr.com/2020/10/police-brutality-your-grievances-noted-gbajabiamila-tells-endsars-agitators/,15-Oct-20,
"#ENDSARS: Banning protests in Abuja not right, you did your campaign, elections – Davido",https://www.vanguardngr.com/2020/10/endsars-banning-protests-in-abuja-not-right-you-did-your-campaign-elections-davido/,15-Oct-20,
Sanwo-Olu condemns attack on #EndSARS protesters by thugs in Lagos,https://www.vanguardngr.com/2020/10/sanwo-olu-condemns-attack-on-endsars-protesters-by-thugs-in-lagos/,15-Oct-20,
ENDSARS: Amnesty International reacts to attack on protesters,https://www.vanguardngr.com/2020/10/endsars-amnesty-international-reacts-to-attack-on-protesters/,15-Oct-20,
#EndSARS protests continue in Oyo,https://www.vanguardngr.com/2020/10/endsars-protests-continue-in-oyo/,15-Oct-20,
SERAP seeks court injunction to stop ‘police from harassing #EndSARS protesters’,https://www.vanguardngr.com/2020/10/serap-seeks-court-injunction-to-stop-police-from-harassing-endsars-protesters/,15-Oct-20,"Socio-Economic Rights and Accountability Project (SERAP) has filed a lawsuit against President Muhammadu Buhari and the Inspector General of Police Muhammed Adamu “over ongoing intimidation, harassment and attacks on peaceful protesters campaigning against police brutality and corruption across the country.” The suit followed widespread protests demanding reform of the Special Anti-Robbery Squad (SARS). Joined as […]"
"#ENDSARS: Don’t intervene, Shehu Sani warns Army",https://www.vanguardngr.com/2020/10/endsars-dont-intervene-shehu-sani-warns-army/,15-Oct-20,"By Nwafor Sunday Shehu Sani, a former senator who represented Kaduna Central in the eight Assembly, has warned the Nigerian Army to desist from intervening in the ongoing #ENDSARS protest. Sani who was reacting to the statement signed by Col Sagir Musa, Acting Director, Army Public Relations, titled ‘Nigerian Army Remains Resolute to the Peace […]"
VIDEO: Alausa #ENDSARS protesters repel armed thugs,https://www.vanguardngr.com/2020/10/video-alausa-endsars-protesters-repel-armed-thugs/,15-Oct-20,An eyewitness video showing the moment #ENDSARS protesters repelled an attack from armed thugs in Alausa on Wednesday has surfaced. The video showed the thugs wielding weapons being chased by a large crowd of protesters. Video below ALSO READ: Videos: ENDSARS protesters at Alausa regroup after attack by hoodlums The moment people at #AlausaProtest rebutted the […]
Videos: ENDSARS protesters at Alausa regroup after attack by hoodlums,https://www.vanguardngr.com/2020/10/videos-endsars-protesters-at-alausa-regroup-after-attack-by-hoodlums/,15-Oct-20,
#ENDSARS: FCT bans protest due to COVID-19 violations,https://www.vanguardngr.com/2020/10/endsars-fct-bans-protest-due-to-covid-19-violations/,15-Oct-20,
#ENDSARS: I’m a victim of police brutality – MusicbySire,https://www.vanguardngr.com/2020/10/endsars-im-a-victim-of-police-brutality-musicbysire/,15-Oct-20,
ENDSARS: NIPR offers training to build citizens friendly police,https://www.vanguardngr.com/2020/10/endsars-nipr-offers-training-to-build-citizens-friendly-police/,15-Oct-20,
#ENDSARS: VIDEO: Thugs invade protest scenes in Lagos,https://www.vanguardngr.com/2020/10/endsars-video-thugs-invade-protest-scenes-in-lagos/,15-Oct-20,
"EndSARS: Don’t be intimidated, Timi Frank urges protesters",https://www.vanguardngr.com/2020/10/endsars-dont-be-intimidated-timi-frank-urges-protesters/,15-Oct-20,
#ENDSARS: Hacktivist group Anonymous issues 72-hr ‘peaceful warning’ ultimatum to FG,https://www.vanguardngr.com/2020/10/endsars-hacktivist-group-anonymous-issues-peaceful-warning-to-fg/,15-Oct-20,"Popular activists/hacktivists group, Anonymous in a video that surfaced online, have issued what it terms a ‘peaceful warning’ for the Federal Government to accede to the demands of the ongoing #ENDSARS protests. Nigerian youths have taken to the streets in protests against police brutality. In a video that surfaced online, the group issued a 72-hour […]"
VIDEO: Hoodlums attack #ENDSARS protesters at Alausa,https://www.vanguardngr.com/2020/10/video-hoodlums-attack-endsars-protesters-at-alausa/,15-Oct-20,
ENDSARS Protests: Army warns subversive elements to desist from anti-democratic acts,https://www.vanguardngr.com/2020/10/endsars-protests-army-warns-subversive-elements-to-desist-from-anti-democratic-acts/,15-Oct-20,"…Vows to defend country & democracy at any cost …Affirms unalloyed loyalty to President Muhammadu Bihari and Constitution By Kingsley Omonobi Against the backdrop of continued EndSARS protests across the country, the Nigerian Army has said it is ready to fully support the civil authority in whatever capacity to maintain law and order. Army Headquarters […]"
#EndSARS: Complete Police reform is the way to go – NGIJ President,https://www.vanguardngr.com/2020/10/endsars-complete-police-reform-is-the-way-to-go-ngij-president/,15-Oct-20,"… Says, SWAT can come up later The President of the Nigerian Guild of Investigative Journalists (NGIJ), Ayoyemi Mojoyinola has faulted the establishment of the Special Weapon And Tactics Team (SWAT) unit as an immediate replacement of the Special Anti-robbery squad (SARS) which was disbanded following massive protests by Nigerian youths in reaction against the […]"
"New twist, as #EndSARS protesters reject SWAT",https://www.vanguardngr.com/2020/10/new-twist-as-endsars-protesters-reject-swat/,15-Oct-20,
#EndSARS: Nigerian Youths have suffered for too long in their own country – Pardon C,https://www.vanguardngr.com/2020/10/endsars-nigerian-youths-have-suffered-for-too-long-in-their-own-country-pardon-c/,15-Oct-20,
PHOTOS: Awkuzu SARS under lock as protesters paralyse Awka,https://www.vanguardngr.com/2020/10/photos-awkuzu-sars-under-lock-as-protesters-paralyse-awka/,14-Oct-20,"List 12 victims allegedly killed in Anambra By Vincent Ujumadu THE defunct Special Anti Robbery Squad, SARS, headquarters at Awkuzu in Oyi Local Government Area of Anambra State regarded as the most notorious in terms of brutality was under lock Wednesday, even as #ENDSARS protesters paralyzed activities in Awka. The protesters, who caused traffic gridlock […]"
PHOTOS: Protesters replace APC flag with #EndSARS t-shirt at Osun Assembly,https://www.vanguardngr.com/2020/10/photos-protesters-replace-apc-flag-with-endsars-t-shirt-at-osun-assembly/,14-Oct-20,"By Shina Abubakar – Osogbo Protesters in Osogbo on Wednesday stormed the State House of Assembly, lowered the All Progressives Congress flag and replaced with a T-Shirt with the inscription “#EndSARS forever” boldly written on it. The protesters had earlier converged at Old-Garage and marched to Ola-Iya junction, where they disrupt traffic for about one […]"
[VIDEO] Man in tears after thugs destroyed his car during Abuja #EndSARS protest,https://www.vanguardngr.com/2020/10/video-man-in-tears-after-thugs-destroyed-his-car-during-abuja-endsars-protest/,14-Oct-20,
Hoodlums hijack #EndSARS protests in Lagos,https://www.vanguardngr.com/2020/10/hoodlums-hijack-endsars-protests-in-lagos/,14-Oct-20,
PHOTOS: ENDSARS protest turned violent in Alausa as protesters fend off hoodlums,https://www.vanguardngr.com/2020/10/photos-endsars-protest-turned-violent-in-alausa-as-protesters-fend-off-hoodlums/,14-Oct-20,
"#EndSARS: Abuja protesters man major street demand justice, release of incarcerated Nigerians",https://www.vanguardngr.com/2020/10/endsars-abuja-protesters-man-major-street-demand-justice-release-of-incarcerated-nigerians/,14-Oct-20,
UPDATED: Armed thugs attack #EndSARS protesters in Abuja,https://www.vanguardngr.com/2020/10/updated-armed-thugs-attack-endsars-protesters-in-abuja/,14-Oct-20,"By Omeiza Ajayi Armed thugs on Wednesday in Abuja swooped on unarmed #EndSARS protesters at the Berger roundabout, brandishing dangerous weapons and injuring some protesters in the process. Armed with machetes and sticks, the attackers vandalised vehicles belonging to the protesters and also attacked other motorists. The incident momentarily led to the suspension of the […]"
#EndSARS: Relations of Lagos resident killed during protest demand justice,https://www.vanguardngr.com/2020/10/endsars-relations-of-lagos-resident-killed-during-protest-demand-justice/,14-Oct-20,
"ENDSARS, ENDSWAT protest cripples movement in Warri",https://www.vanguardngr.com/2020/10/endsars-endswat-protest-cripples-movement-in-warri/,14-Oct-20,
Armed thugs attack #EndSARS protesters in Abuja,https://www.vanguardngr.com/2020/10/armed-thugs-attack-endsars-protesters-in-abuja/,14-Oct-20,
"#EndSARS: Enough is Enough — Youths protest against Police brutality, extortions in Owerri (VIDEO)",https://www.vanguardngr.com/2020/10/endsars-enough-is-enough-youth-protest-against-police-brutality-extortions-in-owerri-video/,14-Oct-20,
"#EndSars: Govt may want to return to status quo ― Music Star, Dampte",https://www.vanguardngr.com/2020/10/endsars-govt-may-want-to-return-to-status-quo-%e2%80%95-music-star-dampte/,14-Oct-20,
"Breaking: Thugs attack #ENDSARS protesters in Abuja, injure many, destroy cars",https://www.vanguardngr.com/2020/10/breaking-thugs-attack-endsars-protesters-in-abuja-injure-many-destroy-cars/,14-Oct-20,"A yet to be identified armed men have reportedly attacked peaceful protesters at Berger junction, Abuja. Many were purportedly injured during the attack. The thugs were said to have armed themselves with machetes of various sizes, matching furiously towards the direction of those protesting against Police brutality and end to the operations of the Special […]"
EndSARS Protest: Eholor charges youths to sustain momentum,https://www.vanguardngr.com/2020/10/endsars-protest-eholor-charges-youths-to-sustain-momentum/,14-Oct-20,"By Gabriel Ewepu, Abuja A social crusader and President of One Love Foundation, Chief Patrick Eholor, Wednesday, charged youths to sustain momentum on call to end Federal Anti-Robbery Squad, F-SARS until demands are met by the government. Eholor gave the charge during a protest in Abuja, where he condemned action and announcement by Governor of […]"
"Food, water, drinks supplied to Lekki #ENDSARS protesters",https://www.vanguardngr.com/2020/10/food-water-drinks-supplied-to-lekki-endsars-protesters/,14-Oct-20,
#ENDSARS protesters observe moment of silence for those killed during protests,https://www.vanguardngr.com/2020/10/endsars-protesters-observe-moment-of-silence-for-those-killed-during-protests/,14-Oct-20,
"UPDATED: Photos, videos from Lekki tollgate #ENDSARS protests",https://www.vanguardngr.com/2020/10/updated-photos-videos-from-lekki-tollgate-endsars-protests/,14-Oct-20,
VIDEO: Lagos #EndSARS protesters at Agidingbi junction,https://www.vanguardngr.com/2020/10/video-lagos-endsars-protesters-at-agidingbi-junction/,14-Oct-20,
"ENDSARS: Stay home or avoid Ikeja, LASTMA tells Lagosians",https://www.vanguardngr.com/2020/10/endsars-stay-home-or-avoid-ikeja-lastma-tells-lagosians/,14-Oct-20,"Lagos State Traffic Management Authority, LASTMA, has advised Lagosians to stay home while the #SARSMUSTEND protests last, or avoid certain routes if they must go out."
#EndSARS: Global Rights discloses 82 cases of F-SARS brutality,https://www.vanguardngr.com/2020/10/endsars-global-rights-discloses-82-cases-of-f-sars-brutality/,14-Oct-20,"By Gabriel Ewepu ABUJA-AN international non-profit making organization, Global Rights Nigeria, Wednesday, disclosed 82 cases of brutality by the disbanded Federal Special Anti-Robbery Squad, F-SARS, as EndSARS protests continue to rage across the country. This was made known by the Country Director, Global Rights Nigeria, Abiodun Baiyewu, in a report showing different cases of torture, […]"
PHOTOS: Under the sun and in the rain: Protesters occupy Lekki Tollgate 3 days running,https://www.vanguardngr.com/2020/10/photos-under-the-sun-and-in-the-rain-protesters-occupy-lekki-tollgate-3-days-running/,14-Oct-20,"For the third day running, #ENDSARS protesters calling for an end to police brutality have occupied the Lekki toll gate, in Lagos state. The protesters were undeterred by the rainfall, trooping out in numbers, protected by their raincoats and umbrellas to continue to demand for an end to police brutality, removal of the dreaded SARS […]"
#ENDSARS: MURIC urges protesters to disband,https://www.vanguardngr.com/2020/10/endsars-muric-urges-protesters-to-disband-2/,14-Oct-20,
#ENDSARS: MURIC urges protesters to disband,https://www.vanguardngr.com/2020/10/endsars-muric-urges-protesters-to-disband/,14-Oct-20,
#EndSARS: NBA demands release of detained protesters,https://www.vanguardngr.com/2020/10/endsars-nba-demands-release-of-detained-protesters/,14-Oct-20,
#EndSARS: Gov Emmanuel lauded for addressing protesters,https://www.vanguardngr.com/2020/10/endsars-gov-emmanuel-lauded-for-addressing-protesters/,14-Oct-20,
VIDEO: Moment #EndSARS protesters sang African China’s ‘Mr President’ at Lagos Secretariat,https://www.vanguardngr.com/2020/10/video-emotional-moment-endsars-protesters-sang-african-chinas-mr-president-at-lagos-secretariat/,14-Oct-20,
"Soldiers brutalize newsmen, #EndSARS protesters in Abuja",https://www.vanguardngr.com/2020/10/soldiers-brutalize-newsmen-endsars-protesters-in-abuja/,14-Oct-20,
#EndSars: Rapper Ikechukwu pens emotional letter to Nigerians on his birthday,https://www.vanguardngr.com/2020/10/endsars-rapper-ikechukwu-pens-emotional-letter-to-nigerians-on-his-birthday/,14-Oct-20,
"#ENDSARS protest, reflection of leadership failure – Okowa",https://www.vanguardngr.com/2020/10/endsars-protest-reflection-of-leadership-failure-okowa/,14-Oct-20,
"#EndSARS: AdamStart launches emergency fund with $10, 000 to support youths",https://www.vanguardngr.com/2020/10/endsars-adamstart-launches-emergency-fund-with-10-000-to-support-youths/,14-Oct-20,
"EndSARS: Sanwo-Olu meets President Buhari, IGP, presents protesters’ demands",https://www.vanguardngr.com/2020/10/endsars-sanwo-olu-meets-president-buhari-igp-presents-protesters-demands/,14-Oct-20,"Following the continuing EndSARS protest in Lagos, Lagos State Governor, Babajide Sanwo-Olu, was in Abuja on Tuesday to meet with President Muhammadu Buhari and the Inspector General of Police (IGP), Mohammed Adamu, on the development. Sanwo-Olu, in a statement signed by his Chief Press Secretary, Mr Gboyega Akosile, presented the demands of the protesters to […]"
#ENDSARS in Rivers rally: What Wike told Rivers protesters,https://www.vanguardngr.com/2020/10/endsars-in-rivers-rally-what-wike-told-rivers-protesters/,13-Oct-20,Says I won’t join protest now because nobody listened when Rivers was affected Says no state has suffered SARS evil than Rivers Calls for protest against Buhari on appointment of Onochie as INEC Commissioner By Egufe Yafugborhi & Davies Iheamnachor – Port Harcourt Governor Nyesom Wike has said he’s not moved to encourage the raging […]
ENDSARS Protest: Makinde releases N100m for Soun’s palace renovation,https://www.vanguardngr.com/2020/10/endsars-protest-makinde-releases-n100m-for-souns-palace-renovation/,13-Oct-20,
"ENDSARS: Makinde releases N1m each to families of Isiaka, other slain victims",https://www.vanguardngr.com/2020/10/endsars-makinde-releases-n1m-each-to-families-of-isiaka-other-slain-victims/,13-Oct-20,
ENDSARS: No Nigerian’s blood need to be spilled— Jonathan,https://www.vanguardngr.com/2020/10/endsars-no-nigerians-blood-need-to-be-spilled-jonathan/,13-Oct-20,
Makinde assures EndSARS protesters of support,https://www.vanguardngr.com/2020/10/makinde-assures-endsars-protesters-of-support/,13-Oct-20,
"Don’t compromise, IPOB leader, Kanu, tells ENDSARS protesters",https://www.vanguardngr.com/2020/10/dont-compromise-ipob-leader-kanu-tells-endsars-protesters/,13-Oct-20,
#EndSARS: Gov Sanwo-Olu delivers letter from youths to Buhari,https://www.vanguardngr.com/2020/10/endsars-gov-sanwo-olu-delivers-letter-from-youths-to-buhari/,13-Oct-20,
